row_id,order_id,order_date,year,month,day_of_week,ship_date,ship_mode,customer_id,customer_name,segment,customer_address_key,country,city,state,postal_code,region,product_id,category,subcategory,product_name,price,sales,quantity,discount,profit
86,CA-2017-140088,2017-05-28,2017,5,Sunday,2017-05-30,Second Class,PO-18865,Patrick O'Donnell,Consumer,PO-18865-29203-Columbia-South Carolina,United States,Columbia,South Carolina,29203,South,FUR-CH-10000863,Furniture,Chairs,Novimex Swivel Fabric Task Chair,150.98,301.96,2,0.0,33.2156
87,CA-2017-155558,2017-10-26,2017,10,Thursday,2017-11-02,Standard Class,PG-18895,Paul Gonzalez,Consumer,PG-18895-55901-Rochester-Minnesota,United States,Rochester,Minnesota,55901,Central,TEC-AC-10001998,Technology,Accessories,Logitechï¾ LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,19.99,19.99,1,0.0,6.7966
88,CA-2017-155558,2017-10-26,2017,10,Thursday,2017-11-02,Standard Class,PG-18895,Paul Gonzalez,Consumer,PG-18895-55901-Rochester-Minnesota,United States,Rochester,Minnesota,55901,Central,OFF-LA-10000134,Office Supplies,Labels,Avery 511,3.08,6.16,2,0.0,2.9568
89,CA-2016-159695,2016-04-05,2016,4,Tuesday,2016-04-10,Second Class,GM-14455,Gary Mitchum,Home Office,GM-14455-77095-Houston-Texas,United States,Houston,Texas,77095,Central,OFF-ST-10003442,Office Supplies,Storage,Eldon Portable Mobile Manager,28.28,158.368,7,0.2,13.8572
90,CA-2016-109806,2016-09-17,2016,9,Saturday,2016-09-22,Standard Class,JS-15685,Jim Sink,Corporate,JS-15685-90036-Los Angeles-California,United States,Los Angeles,California,90036,West,OFF-AR-10004930,Office Supplies,Art,Turquoise Lead Holder with Pocket Clip,6.7,20.1,3,0.0,6.633
91,CA-2016-109806,2016-09-17,2016,9,Saturday,2016-09-22,Standard Class,JS-15685,Jim Sink,Corporate,JS-15685-90036-Los Angeles-California,United States,Los Angeles,California,90036,West,TEC-PH-10004093,Technology,Phones,Panasonic Kx-TS550,45.99,73.584,2,0.2,8.2782
92,CA-2016-109806,2016-09-17,2016,9,Saturday,2016-09-22,Standard Class,JS-15685,Jim Sink,Corporate,JS-15685-90036-Los Angeles-California,United States,Los Angeles,California,90036,West,OFF-PA-10000304,Office Supplies,Paper,Xerox 1995,6.48,6.48,1,0.0,3.1104
93,CA-2015-149587,2015-01-31,2015,1,Saturday,2015-02-05,Second Class,KB-16315,Karl Braun,Consumer,KB-16315-55407-Minneapolis-Minnesota,United States,Minneapolis,Minnesota,55407,Central,OFF-PA-10003177,Office Supplies,Paper,Xerox 1999,6.48,12.96,2,0.0,6.2208
94,CA-2015-149587,2015-01-31,2015,1,Saturday,2015-02-05,Second Class,KB-16315,Karl Braun,Consumer,KB-16315-55407-Minneapolis-Minnesota,United States,Minneapolis,Minnesota,55407,Central,FUR-FU-10003799,Furniture,Furnishings,"Seth Thomas 13 1/2"" Wall Clock",17.78,53.34,3,0.0,16.5354
95,CA-2015-149587,2015-01-31,2015,1,Saturday,2015-02-05,Second Class,KB-16315,Karl Braun,Consumer,KB-16315-55407-Minneapolis-Minnesota,United States,Minneapolis,Minnesota,55407,Central,OFF-BI-10002852,Office Supplies,Binders,Ibico Standard Transparent Covers,16.48,32.96,2,0.0,16.1504
96,US-2017-109484,2017-11-06,2017,11,Monday,2017-11-12,Standard Class,RB-19705,Roger Barcio,Home Office,RB-19705-97206-Portland-Oregon,United States,Portland,Oregon,97206,West,OFF-BI-10004738,Office Supplies,Binders,Flexible Leather- Look Classic Collection Ring Binder,18.94,5.682,1,0.7,-3.788
97,CA-2017-161018,2017-11-09,2017,11,Thursday,2017-11-11,Second Class,PN-18775,Parhena Norris,Home Office,PN-18775-10009-New York City-New York,United States,New York City,New York,10009,East,FUR-FU-10000629,Furniture,Furnishings,9-3/4 Diameter Round Wall Clock,13.79,96.53,7,0.0,40.5426
98,CA-2017-157833,2017-06-17,2017,6,Saturday,2017-06-20,First Class,KD-16345,Katherine Ducich,Consumer,KD-16345-94122-San Francisco-California,United States,San Francisco,California,94122,West,OFF-BI-10001721,Office Supplies,Binders,Trimflex Flexible Post Binders,21.38,51.312,3,0.2,17.9592
99,CA-2016-149223,2016-09-06,2016,9,Tuesday,2016-09-11,Standard Class,ER-13855,Elpida Rittenbach,Corporate,ER-13855-55106-Saint Paul-Minnesota,United States,Saint Paul,Minnesota,55106,Central,OFF-AP-10000358,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,12.98,77.88,6,0.0,22.5852
100,CA-2016-158568,2016-08-29,2016,8,Monday,2016-09-02,Standard Class,RB-19465,Rick Bensley,Home Office,RB-19465-60610-Chicago-Illinois,United States,Chicago,Illinois,60610,Central,OFF-PA-10003256,Office Supplies,Paper,Avery Personal Creations Heavyweight Cards,11.54,64.624,7,0.2,22.6184
101,CA-2016-158568,2016-08-29,2016,8,Monday,2016-09-02,Standard Class,RB-19465,Rick Bensley,Home Office,RB-19465-60610-Chicago-Illinois,United States,Chicago,Illinois,60610,Central,TEC-AC-10001767,Technology,Accessories,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,39.99,95.976,3,0.2,-10.7973
102,CA-2016-158568,2016-08-29,2016,8,Monday,2016-09-02,Standard Class,RB-19465,Rick Bensley,Home Office,RB-19465-60610-Chicago-Illinois,United States,Chicago,Illinois,60610,Central,OFF-BI-10002609,Office Supplies,Binders,Avery Hidden Tab Dividers for Binding Systems,2.98,1.788,3,0.8,-3.0396
103,CA-2016-129903,2016-12-01,2016,12,Thursday,2016-12-04,Second Class,GZ-14470,Gary Zandusky,Consumer,GZ-14470-55901-Rochester-Minnesota,United States,Rochester,Minnesota,55901,Central,OFF-PA-10004040,Office Supplies,Paper,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),5.98,23.92,4,0.0,11.7208
104,US-2015-156867,2015-11-13,2015,11,Friday,2015-11-17,Standard Class,LC-16870,Lena Cacioppo,Consumer,LC-16870-80013-Aurora-Colorado,United States,Aurora,Colorado,80013,West,TEC-AC-10001552,Technology,Accessories,Logitech K350 2.4Ghz Wireless Keyboard,49.77,238.896,6,0.2,-26.8758
105,US-2015-156867,2015-11-13,2015,11,Friday,2015-11-17,Standard Class,LC-16870,Lena Cacioppo,Consumer,LC-16870-80013-Aurora-Colorado,United States,Aurora,Colorado,80013,West,FUR-FU-10004006,Furniture,Furnishings,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",42.65,102.36,3,0.2,-3.8385
106,US-2015-156867,2015-11-13,2015,11,Friday,2015-11-17,Standard Class,LC-16870,Lena Cacioppo,Consumer,LC-16870-80013-Aurora-Colorado,United States,Aurora,Colorado,80013,West,OFF-BI-10002794,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",40.98,36.882,3,0.7,-25.8174
107,CA-2017-119004,2017-11-23,2017,11,Thursday,2017-11-28,Standard Class,JM-15250,Janet Martin,Consumer,JM-15250-28205-Charlotte-North Carolina,United States,Charlotte,North Carolina,28205,South,TEC-AC-10003499,Technology,Accessories,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,11.58,74.112,8,0.2,17.6016
108,CA-2017-119004,2017-11-23,2017,11,Thursday,2017-11-28,Standard Class,JM-15250,Janet Martin,Consumer,JM-15250-28205-Charlotte-North Carolina,United States,Charlotte,North Carolina,28205,South,TEC-PH-10002844,Technology,Phones,Speck Products Candyshell Flip Case,34.99,27.992,1,0.2,2.0994
109,CA-2017-119004,2017-11-23,2017,11,Thursday,2017-11-28,Standard Class,JM-15250,Janet Martin,Consumer,JM-15250-28205-Charlotte-North Carolina,United States,Charlotte,North Carolina,28205,South,OFF-AR-10000390,Office Supplies,Art,Newell Chalk Holder,4.13,3.304,1,0.2,1.0738
110,CA-2015-129476,2015-10-15,2015,10,Thursday,2015-10-20,Standard Class,PA-19060,Pete Armstrong,Home Office,PA-19060-60462-Orland Park-Illinois,United States,Orland Park,Illinois,60462,Central,TEC-AC-10000844,Technology,Accessories,Logitechï¾ Gaming G510s - Keyboard,84.99,339.96,5,0.2,67.992
111,CA-2017-146780,2017-12-25,2017,12,Monday,2017-12-30,Standard Class,CV-12805,Cynthia Voltz,Corporate,CV-12805-10035-New York City-New York,United States,New York City,New York,10035,East,FUR-FU-10001934,Furniture,Furnishings,Magnifier Swing Arm Lamp,20.98,41.96,2,0.0,10.9096
112,CA-2016-128867,2016-11-03,2016,11,Thursday,2016-11-10,Standard Class,CL-12565,Clay Ludtke,Consumer,CL-12565-50322-Urbandale-Iowa,United States,Urbandale,Iowa,50322,Central,OFF-AR-10000380,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",37.98,75.96,2,0.0,22.788
113,CA-2016-128867,2016-11-03,2016,11,Thursday,2016-11-10,Standard Class,CL-12565,Clay Ludtke,Consumer,CL-12565-50322-Urbandale-Iowa,United States,Urbandale,Iowa,50322,Central,OFF-BI-10003981,Office Supplies,Binders,"Avery Durable Plastic 1"" Binders",4.54,27.24,6,0.0,13.3476
114,CA-2014-115259,2014-08-25,2014,8,Monday,2014-08-27,Second Class,RC-19960,Ryan Crowe,Consumer,RC-19960-43229-Columbus-Ohio,United States,Columbus,Ohio,43229,East,OFF-FA-10000621,Office Supplies,Fasteners,"OIC Colored Binder Clips, Assorted Sizes",3.58,40.096,14,0.2,14.5348
115,CA-2014-115259,2014-08-25,2014,8,Monday,2014-08-27,Second Class,RC-19960,Ryan Crowe,Consumer,RC-19960-43229-Columbus-Ohio,United States,Columbus,Ohio,43229,East,OFF-EN-10002600,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",2.95,4.72,2,0.2,1.652
116,CA-2014-115259,2014-08-25,2014,8,Monday,2014-08-27,Second Class,RC-19960,Ryan Crowe,Consumer,RC-19960-43229-Columbus-Ohio,United States,Columbus,Ohio,43229,East,OFF-PA-10004965,Office Supplies,Paper,Xerox 1921,9.99,23.976,3,0.2,7.4925
117,CA-2014-115259,2014-08-25,2014,8,Monday,2014-08-27,Second Class,RC-19960,Ryan Crowe,Consumer,RC-19960-43229-Columbus-Ohio,United States,Columbus,Ohio,43229,East,OFF-EN-10002504,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",27.18,130.464,6,0.2,44.0316
118,CA-2015-110457,2015-03-02,2015,3,Monday,2015-03-06,Standard Class,DK-13090,Dave Kipp,Consumer,DK-13090-98103-Seattle-Washington,United States,Seattle,Washington,98103,West,FUR-TA-10001768,Furniture,Tables,Hon Racetrack Conference Tables,262.51,787.53,3,0.0,165.3813
119,US-2015-136476,2015-04-05,2015,4,Sunday,2015-04-10,Standard Class,GG-14650,Greg Guthrie,Corporate,GG-14650-37620-Bristol-Tennessee,United States,Bristol,Tennessee,37620,South,OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,525.98,157.794,1,0.7,-115.7156
120,CA-2016-103730,2016-06-12,2016,6,Sunday,2016-06-15,First Class,SC-20725,Steven Cartwright,Consumer,SC-20725-19805-Wilmington-Delaware,United States,Wilmington,Delaware,19805,East,FUR-FU-10002157,Furniture,Furnishings,Artistic Insta-Plaque,15.68,47.04,3,0.0,18.3456
121,CA-2016-103730,2016-06-12,2016,6,Sunday,2016-06-15,First Class,SC-20725,Steven Cartwright,Consumer,SC-20725-19805-Wilmington-Delaware,United States,Wilmington,Delaware,19805,East,OFF-BI-10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,7.71,30.84,4,0.0,13.878
122,CA-2016-103730,2016-06-12,2016,6,Sunday,2016-06-15,First Class,SC-20725,Steven Cartwright,Consumer,SC-20725-19805-Wilmington-Delaware,United States,Wilmington,Delaware,19805,East,OFF-ST-10000777,Office Supplies,Storage,"Companion Letter/Legal File, Black",37.76,226.56,6,0.0,63.4368
123,CA-2016-103730,2016-06-12,2016,6,Sunday,2016-06-15,First Class,SC-20725,Steven Cartwright,Consumer,SC-20725-19805-Wilmington-Delaware,United States,Wilmington,Delaware,19805,East,OFF-EN-10002500,Office Supplies,Envelopes,Globe Weis Peel & Seel First Class Envelopes,12.78,115.02,9,0.0,51.759
124,CA-2016-103730,2016-06-12,2016,6,Sunday,2016-06-15,First Class,SC-20725,Steven Cartwright,Consumer,SC-20725-19805-Wilmington-Delaware,United States,Wilmington,Delaware,19805,East,TEC-PH-10003875,Technology,Phones,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,9.72,68.04,7,0.0,19.7316
125,US-2014-152030,2014-12-26,2014,12,Friday,2014-12-28,Second Class,AD-10180,Alan Dominguez,Home Office,AD-10180-77041-Houston-Texas,United States,Houston,Texas,77041,Central,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,285.98,600.558,3,0.3,-8.5794
126,US-2014-134614,2014-09-20,2014,9,Saturday,2014-09-25,Standard Class,PF-19165,Philip Fox,Consumer,PF-19165-61701-Bloomington-Illinois,United States,Bloomington,Illinois,61701,Central,FUR-TA-10004534,Furniture,Tables,Bevis 44 x 96 Conference Tables,205.9,617.7,6,0.5,-407.682
127,US-2017-107272,2017-11-05,2017,11,Sunday,2017-11-12,Standard Class,TS-21610,Troy Staebel,Consumer,TS-21610-85023-Phoenix-Arizona,United States,Phoenix,Arizona,85023,West,OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",3.98,2.388,2,0.7,-1.8308
128,US-2017-107272,2017-11-05,2017,11,Sunday,2017-11-12,Standard Class,TS-21610,Troy Staebel,Consumer,TS-21610-85023-Phoenix-Arizona,United States,Phoenix,Arizona,85023,West,OFF-ST-10002974,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",43.57,243.992,7,0.2,30.499
129,US-2016-125969,2016-11-06,2016,11,Sunday,2016-11-10,Second Class,LS-16975,Lindsay Shagiari,Home Office,LS-16975-90004-Los Angeles-California,United States,Los Angeles,California,90004,West,FUR-CH-10001146,Furniture,Chairs,"Global Task Chair, Black",50.89,81.424,2,0.2,-9.1602
130,US-2016-125969,2016-11-06,2016,11,Sunday,2016-11-10,Second Class,LS-16975,Lindsay Shagiari,Home Office,LS-16975-90004-Los Angeles-California,United States,Los Angeles,California,90004,West,FUR-FU-10003773,Furniture,Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,79.52,238.56,3,0.0,26.2416
131,US-2017-164147,2017-02-02,2017,2,Thursday,2017-02-05,First Class,DW-13585,Dorothy Wardle,Corporate,DW-13585-43229-Columbus-Ohio,United States,Columbus,Ohio,43229,East,TEC-PH-10002293,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,19.99,59.97,5,0.4,-11.994
132,US-2017-164147,2017-02-02,2017,2,Thursday,2017-02-05,First Class,DW-13585,Dorothy Wardle,Corporate,DW-13585-43229-Columbus-Ohio,United States,Columbus,Ohio,43229,East,OFF-PA-10002378,Office Supplies,Paper,Xerox 1916,48.94,78.304,2,0.2,29.364
133,US-2017-164147,2017-02-02,2017,2,Thursday,2017-02-05,First Class,DW-13585,Dorothy Wardle,Corporate,DW-13585-43229-Columbus-Ohio,United States,Columbus,Ohio,43229,East,OFF-FA-10002780,Office Supplies,Fasteners,Staples,2.98,21.456,9,0.2,6.9732
134,CA-2016-145583,2016-10-13,2016,10,Thursday,2016-10-19,Standard Class,LC-16885,Lena Creighton,Consumer,LC-16885-95661-Roseville-California,United States,Roseville,California,95661,West,OFF-PA-10001804,Office Supplies,Paper,Xerox 195,6.68,20.04,3,0.0,9.6192
135,CA-2016-145583,2016-10-13,2016,10,Thursday,2016-10-19,Standard Class,LC-16885,Lena Creighton,Consumer,LC-16885-95661-Roseville-California,United States,Roseville,California,95661,West,OFF-PA-10001736,Office Supplies,Paper,Xerox 1880,35.44,35.44,1,0.0,16.6568
136,CA-2016-145583,2016-10-13,2016,10,Thursday,2016-10-19,Standard Class,LC-16885,Lena Creighton,Consumer,LC-16885-95661-Roseville-California,United States,Roseville,California,95661,West,OFF-AR-10001150,Office Supplies,Art,"Sanford Colorific Colored Pencils, 12/Box",2.88,11.52,4,0.0,3.456
137,CA-2016-145583,2016-10-13,2016,10,Thursday,2016-10-19,Standard Class,LC-16885,Lena Creighton,Consumer,LC-16885-95661-Roseville-California,United States,Roseville,California,95661,West,OFF-FA-10002988,Office Supplies,Fasteners,Ideal Clamps,2.01,4.02,2,0.0,1.9698
138,CA-2016-145583,2016-10-13,2016,10,Thursday,2016-10-19,Standard Class,LC-16885,Lena Creighton,Consumer,LC-16885-95661-Roseville-California,United States,Roseville,California,95661,West,OFF-BI-10004781,Office Supplies,Binders,GBC Wire Binding Strips,31.74,76.176,3,0.2,26.6616
139,CA-2016-145583,2016-10-13,2016,10,Thursday,2016-10-19,Standard Class,LC-16885,Lena Creighton,Consumer,LC-16885-95661-Roseville-California,United States,Roseville,California,95661,West,OFF-SU-10001218,Office Supplies,Supplies,Fiskars Softgrip Scissors,10.98,65.88,6,0.0,18.4464
140,CA-2016-145583,2016-10-13,2016,10,Thursday,2016-10-19,Standard Class,LC-16885,Lena Creighton,Consumer,LC-16885-95661-Roseville-California,United States,Roseville,California,95661,West,FUR-FU-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs,3.08,43.12,14,0.0,20.6976
141,CA-2016-110366,2016-09-05,2016,9,Monday,2016-09-07,Second Class,JD-15895,Jonathan Doherty,Corporate,JD-15895-19140-Philadelphia-Pennsylvania,United States,Philadelphia,Pennsylvania,19140,East,FUR-FU-10004849,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",51.75,82.8,2,0.2,10.35
142,CA-2017-106180,2017-09-18,2017,9,Monday,2017-09-23,Standard Class,SH-19975,Sally Hughsby,Corporate,SH-19975-94122-San Francisco-California,United States,San Francisco,California,94122,West,OFF-AR-10000940,Office Supplies,Art,Newell 343,2.94,8.82,3,0.0,2.3814
143,CA-2017-106180,2017-09-18,2017,9,Monday,2017-09-23,Standard Class,SH-19975,Sally Hughsby,Corporate,SH-19975-94122-San Francisco-California,United States,San Francisco,California,94122,West,OFF-EN-10004030,Office Supplies,Envelopes,Convenience Packs of Business Envelopes,3.62,10.86,3,0.0,5.1042
144,CA-2017-106180,2017-09-18,2017,9,Monday,2017-09-23,Standard Class,SH-19975,Sally Hughsby,Corporate,SH-19975-94122-San Francisco-California,United States,San Francisco,California,94122,West,OFF-PA-10004327,Office Supplies,Paper,Xerox 1911,47.9,143.7,3,0.0,68.976
145,CA-2017-155376,2017-12-22,2017,12,Friday,2017-12-27,Standard Class,SG-20080,Sandra Glassco,Consumer,SG-20080-64055-Independence-Missouri,United States,Independence,Missouri,64055,Central,OFF-AP-10001058,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,279.81,839.43,3,0.0,218.2518
146,CA-2015-110744,2015-09-07,2015,9,Monday,2015-09-12,Standard Class,HA-14920,Helen Andreada,Consumer,HA-14920-91104-Pasadena-California,United States,Pasadena,California,91104,West,OFF-ST-10003656,Office Supplies,Storage,Safco Industrial Wire Shelving,95.99,671.93,7,0.0,20.1579
147,CA-2014-110072,2014-10-22,2014,10,Wednesday,2014-10-28,Standard Class,MG-17680,Maureen Gastineau,Home Office,MG-17680-43055-Newark-Ohio,United States,Newark,Ohio,43055,East,FUR-FU-10000521,Furniture,Furnishings,"Seth Thomas 14"" Putty-Colored Wall Clock",29.34,93.888,4,0.2,12.9096
148,CA-2016-114489,2016-12-05,2016,12,Monday,2016-12-09,Standard Class,JE-16165,Justin Ellison,Corporate,JE-16165-53132-Franklin-Wisconsin,United States,Franklin,Wisconsin,53132,Central,TEC-PH-10000215,Technology,Phones,Plantronics Cordlessï¾ Phone Headsetï¾ with In-line Volume - M214C,34.95,384.45,11,0.0,103.8015
149,CA-2016-114489,2016-12-05,2016,12,Monday,2016-12-09,Standard Class,JE-16165,Justin Ellison,Corporate,JE-16165-53132-Franklin-Wisconsin,United States,Franklin,Wisconsin,53132,Central,TEC-PH-10001448,Technology,Phones,Anker Astro 15000mAh USB Portable Charger,49.99,149.97,3,0.0,5.9988
150,CA-2016-114489,2016-12-05,2016,12,Monday,2016-12-09,Standard Class,JE-16165,Justin Ellison,Corporate,JE-16165-53132-Franklin-Wisconsin,United States,Franklin,Wisconsin,53132,Central,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",243.98,1951.84,8,0.0,585.552
151,CA-2016-114489,2016-12-05,2016,12,Monday,2016-12-09,Standard Class,JE-16165,Justin Ellison,Corporate,JE-16165-53132-Franklin-Wisconsin,United States,Franklin,Wisconsin,53132,Central,OFF-BI-10002735,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,34.31,171.55,5,0.0,80.6285
152,CA-2016-158834,2016-03-13,2016,3,Sunday,2016-03-16,First Class,TW-21025,Tamara Willingham,Home Office,TW-21025-85254-Scottsdale-Arizona,United States,Scottsdale,Arizona,85254,West,OFF-AP-10000326,Office Supplies,Appliances,Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection,39.48,157.92,5,0.2,17.766
153,CA-2016-158834,2016-03-13,2016,3,Sunday,2016-03-16,First Class,TW-21025,Tamara Willingham,Home Office,TW-21025-85254-Scottsdale-Arizona,United States,Scottsdale,Arizona,85254,West,TEC-PH-10001254,Technology,Phones,Jabra BIZ 2300 Duo QD Duo Cordedï¾ Headset,126.99,203.184,2,0.2,15.2388
154,CA-2015-124919,2015-05-31,2015,5,Sunday,2015-06-02,First Class,SP-20650,Stephanie Phelps,Corporate,SP-20650-95123-San Jose-California,United States,San Jose,California,95123,West,OFF-PA-10001950,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,8.34,58.38,7,0.0,26.271
155,CA-2015-124919,2015-05-31,2015,5,Sunday,2015-06-02,First Class,SP-20650,Stephanie Phelps,Corporate,SP-20650-95123-San Jose-California,United States,San Jose,California,95123,West,OFF-PA-10002254,Office Supplies,Paper,Xerox 1883,26.38,105.52,4,0.0,48.5392
